timestamp,object,distance
699.662,Tomato,0.004787370993444506
701.594,Lettuce,0.00025761982117222804
702.029,Bread,0.00018712611073978813
703.902,Apple,0.0038997351872979147
709.768,Bread,0.003530493682532332
709.89,Apple,0.0033812707448610535
710.205,Bread,0.003387971784077126
712.28,Apple,0.0028027136455571755
712.504,Bread,0.003817675323651959
717.967,Apple,0.0029555146719424386
719.921,Bread,0.0039761389565681204
723.223,Apple,0.004449890386711397
723.559,Bread,0.003775379855149197
727.596,Apple,0.020121754934567138
732.175,Lettuce,0.005261253055196091
739.099,Apple,0.004717110912263567
739.56,Lettuce,0.00750749706762488
740.216,Apple,0.00414216812225543
740.986,Lettuce,0.0038291802927383767
742.959,Apple,0.004573094919646414
744.19,Lettuce,0.005253595748048179
745.859,Apple,0.005065091806101707
746.179,Lettuce,0.004269114772966653
750.927,Apple,0.003942381552144436
753.991,Tomato,0.0003406632691287381
754.556,Apple,0.00032111410652457817
755.443,Tomato,0.00010677439219874962
756.357,Apple,0.00021584425842591237
756.487,Tomato,0.0001733596080958355
757.229,Apple,0.00022760068071747686
758.993,Tomato,0.004769087622053303
761.702,Apple,0.0026178625802736333
781.535,Tomato,0.003926111336354787
813.58,Mug,2.8930345495559173e-05
814.513,Tomato,0.0057108504970733165
825.048,Mug,0.01715156954226793
825.479,Tomato,0.01778468771656372
829.346,Mug,0.002988355256231645
829.554,Tomato,0.003302541624658928
829.674,Mug,0.0014096031530254072
830.03,Bowl,1.12932757703188e-05
856.222,Tomato,0.01328721871178884
860.668,waterbottle,0.058418848679499424
865.567,Lettuce,0.03849237630657354
865.763,Bread,0.03665072932752611
866.112,Lettuce,0.03701708647986934
866.212,waterbottle,0.035479928318017384
867.633,Lettuce,0.02856465823931409
867.848,Bread,0.027940553117965727
869.124,waterbottle,0.03437098646171155
869.468,Tomato,0.03809841902185984
869.889,waterbottle,0.04693404459130579
870.788,Lettuce,0.046951640745922174
871.342,waterbottle,0.04101525466863709
871.434,Lettuce,0.04065509678446555
871.667,waterbottle,0.031967462243998046
872.479,Tomato,0.02532942928715387
872.935,waterbottle,0.024419338548081315
873.737,Bread,0.023613705485136638
874.5,Lettuce,0.031238650722963168
874.723,waterbottle,0.027464640085877345
875.153,Tomato,0.02575527182221593
875.483,Bowl,0.024186960983246797
875.82,Tomato,0.02425298004205312
877.085,Bowl,0.028441899891346156
877.203,Tomato,0.026908104693122437
877.409,Bowl,0.027866998611343452
879.199,waterbottle,0.0428897631962456
879.701,Tomato,0.04604391526254936
880.702,waterbottle,0.049028514009266555
883.795,Tomato,0.04682006523343207
884.083,waterbottle,0.050564863376172275
886.084,Lettuce,0.06081796908035275
886.307,Bread,0.059772513308052555
