timestamp,object,distance
726.274,waterbottle,0.8219201043096344
726.865,Bowl,0.31811277123558906
727.02,Mug,0.003331612103072013
727.162,Tomato,0.15797228597469623
727.316,Bowl,0.22926795430666458
727.551,Tomato,0.10991979502564879
728.07,Mug,0.08134662914932557
729.061,Tomato,0.09811269534730102
729.449,Bowl,0.23751030992722832
729.59,Tomato,0.3379694397896556
730.092,Mug,0.5579217756224358
730.224,waterbottle,0.5463192014622638
731.099,Lettuce,0.6601131426681598
731.206,Apple,0.6710991515164368
731.44,Lettuce,0.6896178350369838
731.704,Apple,0.6737767841857801
731.824,Lettuce,0.6403581368702062
731.961,Apple,0.64813782540239
732.103,Lettuce,0.6502601665142047
732.224,waterbottle,0.537935539188338
733.108,Apple,0.46422410972443945
736.733,waterbottle,0.4392474838053188
737.228,Bread,0.6216227826456642
737.569,Apple,0.49456262972205906
737.672,waterbottle,0.4381767160413176
742.011,Apple,0.6482540090339396
742.287,Bread,0.43246341684209477
743.149,Apple,0.4106884820574655
745.237,Lettuce,0.20605425872365504
745.563,Apple,0.35208874434763443
750.951,Bread,0.267432438985632
758.397,Apple,0.4483509645299224
758.981,Bread,0.22773073013389258
765.105,Apple,0.28985156416917107
766.472,Bread,0.3544845853203943
766.834,Apple,0.29801734166256666
766.913,Bread,0.27827903183693653
783.445,Lettuce,0.3490492934851879
784.157,Tomato,0.24870038772969566
784.799,Apple,0.2688871094543411
787.124,Lettuce,0.2754361666432819
787.206,Apple,0.2766101246112457
787.617,Lettuce,0.2794527074300337
788.531,Apple,0.35851836443903534
788.836,Tomato,0.3639766766682484
789.636,Lettuce,0.3544457302392191
790.313,Apple,0.31411263380144155
790.445,Tomato,0.3244223151721415
790.58,Apple,0.330940888075936
790.751,Lettuce,0.2946615848014904
791.711,Apple,0.3244320367858038
792.137,Lettuce,0.29753433195611795
792.378,Apple,0.021082824590358956
793.118,Tomato,0.1590683103768823
794.172,Apple,0.16026875712009836
794.389,Lettuce,0.02542741564287035
795.437,Tomato,0.1522558632887271
797.011,Apple,0.252956994547047
797.394,Lettuce,0.003550713577981796
797.949,Apple,0.06895890219336907
801.289,Tomato,0.10212344090377977
801.763,Apple,0.053572489528806264
801.959,Lettuce,0.04107046757111361
804.171,Apple,0.03791529072681694
804.262,Tomato,0.049708110030516714
804.676,Lettuce,0.10931941692523277
813.977,Tomato,0.13942628530828466
818.251,Apple,0.10817919013485315
819.0,Lettuce,0.11689019173715089
823.97,Tomato,0.23331056625986243
824.163,Lettuce,0.22895655048245356
824.455,Tomato,0.2574824823650362
827.229,Lettuce,0.35619459191863084
830.065,Apple,0.3619954851062168
