/Objects/Apple_34d5f204,/Objects/Bowl_1,/Objects/Bread_a13c4e42,/Objects/Lettuce_b97186e2,/Objects/Mug_77db6e4d,/Objects/Tomato_7d6fd278,/Objects/drill_textured/default,/Objects/firstaid,/Objects/hammer_textured/default,/Objects/waterbottle,gaze,head_pos,timestamp
0.054358715873021546,,0.12929226483707168,0.04536531801624655,,0.06960298126556907,,0.6889046114894006,0.9009736967821007,,[-0.48950269  0.12289618 -0.86329812],[ 1.05705568 -0.7263444   1.91040967],569.494
0.05561822981625386,,0.12697186611549516,0.04450724215342594,,0.07184142814752392,,0.6899745198214242,0.9224067988566405,,[-0.5027179   0.1171358  -0.85647762],[ 1.05580519 -0.72707038  1.91260117],569.601
0.05790632986413069,,0.12664288777591326,0.04491051380121347,,0.07504706974726827,,0.6895104598297805,0.9354153931651384,,[-0.51290635  0.10941083 -0.85144368],[ 1.05430268 -0.72801249  1.91496678],569.718
0.05949138885699767,,0.12626866125780012,0.04516983582763334,,0.07725867448908297,,0.6954553703859581,0.9562830600406526,,[-0.51984934  0.10427795 -0.84786955],[ 1.05283952 -0.72863369  1.91739514],569.807
0.06352948854729634,,0.12727157713648662,0.04678788996052763,,0.08252931470245373,,0.7009866271854728,0.9960832186443914,,[-0.5316653   0.09295124 -0.84183851],[ 1.04958236 -0.73020392  1.92051231],569.931
0.06600967865592344,,0.12812991695268572,0.04792451540221654,,0.08570772037671615,,0.7147995495631203,1.016985355238461,,[-0.53806559  0.08644258 -0.83845877],[ 1.04739929 -0.73084979  1.92184796],570.022
0.06836235093824039,,0.12598902987813465,0.04789972999966108,,0.08914979256022704,,0.7025167351581848,1.0321949253839482,,[-0.55189137  0.08092973 -0.82997969],[ 1.0434702  -0.73174934  1.92659124],570.143
0.06620439509878329,,0.12050591512626918,0.04502305946278384,,0.08716968069094821,,0.6749673648578967,1.054309927694124,,[-0.55909096  0.08757703 -0.82446805],[ 1.04051781 -0.73141139  1.92952784],570.255
0.06801280561695189,,0.12174743052709924,0.046178789858013713,,0.0893382606395946,,0.6754114399032307,1.0937606875747317,,[-0.56085429  0.08316561 -0.82372686],[ 1.03835836 -0.73222451  1.93179421],570.377
0.06856074285364622,,0.12375435090886033,0.04711847933010049,,0.08974923148748226,,0.680679072407433,1.135939875133261,,[-0.55544006  0.08124641 -0.82757801],[ 1.03619855 -0.7325459   1.93320975],570.496
0.06806705029676452,,0.12452021339796582,0.047164650101416794,,0.08900736790704467,,,1.1031151223539097,,[-0.55057378  0.08233074 -0.83071665],[ 1.03462303 -0.73250513  1.93309283],570.587
0.06668929603932594,,0.12272278847436247,0.04599219384895348,,0.08748850368819461,,,1.1383562956444355,,[-0.55016089  0.0861012  -0.83060795],[ 1.03316091 -0.73223083  1.93389187],570.683
0.07038529134729354,,0.12798650907187603,0.049334953110312885,,0.09153749167720904,,,1.1332928862975444,,[-0.54655854  0.07643655 -0.83392519],[ 1.02988263 -0.73334801  1.93495345],570.811
0.07388157379912086,,0.13065086859760966,0.051659342043133716,,0.09572213866159485,,,1.0100720490931696,,[-0.5502859   0.06818938 -0.83218726],[ 1.02643479 -0.73433189  1.93663724],570.919
0.07473148165574617,,0.12964429289323198,0.0516077884321422,,0.09700571088094967,,,1.1520594124531423,,[-0.55521719  0.06686506 -0.82901323],[ 1.02306298 -0.73446636  1.93874331],571.02
0.0759957549211735,,0.12596449873125137,0.050794210994965505,,0.09925161082097178,,,1.1646271483026274,,[-0.56803311  0.066489   -0.82031555],[ 1.01496505 -0.73427324  1.9431255 ],571.159
0.07680912864477174,,0.12477020213680545,0.0507419851612716,,0.10050523235258724,,,1.1836907662832552,,[-0.57342512  0.0661368  -0.81658408],[ 1.01159338 -0.73454957  1.94455916],571.257
0.07586550964098226,,0.1224684651404,0.04954481058851157,,0.09967490556144076,,,1.1502000473618819,,[-0.57501547  0.06986889 -0.81515369],[ 1.00662231 -0.73443608  1.94617238],571.385
0.0771218774198813,,0.12651173442310426,0.05139962377301266,,0.10079583139584902,,,1.187751330730812,,[-0.56499657  0.06572844 -0.82247106],[ 1.00053749 -0.73527794  1.94772836],571.471
0.07733115650697853,,0.12891259383570397,0.052259122922934664,,0.10076010259596913,,,0.8800240747190456,,[-0.55719125  0.06428242 -0.82789231],[ 0.9972424  -0.73538809  1.94802789],571.578
