/Objects/Apple_34d5f204,/Objects/Bowl_1,/Objects/Bread_a13c4e42,/Objects/Lettuce_b97186e2,/Objects/Mug_77db6e4d,/Objects/Tomato_7d6fd278,/Objects/drill_textured/default,/Objects/firstaid,/Objects/hammer_textured/default,/Objects/waterbottle,timestamp
1.0693905777436192,1.1077473276030585,1.168022294412797,1.0380618534905888,1.0070160605235254,1.1089537784393158,2.0,2.0,2.0,0.9304667307070785,836.924
1.0674034949974684,1.1227854046691361,1.1632507436031858,1.0337692356772192,1.0121897379891178,1.1092579370983737,2.0,2.0,2.0,0.9292496082909922,837.019
1.0661490675277723,1.127231636247704,1.1594466616906298,1.0305505992956399,1.0161277525616106,1.1097749142107498,2.0,2.0,2.0,0.928346893082343,837.115
1.0556609191611304,1.1144261297860347,1.1665131919791691,1.1552422266446118,1.0137551866794823,1.101384308592356,2.0,2.0,2.0,0.9198061028408877,837.214
1.0423131635130753,1.1216117962971148,1.1330982838943304,1.003257349147554,1.0118264551115417,1.0911342426954362,2.0,2.0,2.0,0.9090159336648351,837.303
1.0358919298942664,1.129706877525896,1.119739183752482,0.9916654769964032,1.0187748876726135,1.0892562704544166,2.0,2.0,2.0,0.903928794882709,837.409
1.0332919988970342,1.1377055600975374,1.1446638853435807,1.1292216692061938,1.025541930888386,1.090068727627465,2.0,2.0,2.0,0.901909921641656,837.527
1.020196698322848,1.143847023128063,1.087373290949008,0.9643533751653718,1.0306765594300873,1.0830320923504657,2.0,2.0,2.0,0.8912049441360596,837.654
1.0087376572161493,1.145798767585129,1.0681184592293371,0.947682934571608,1.0322332788144244,1.0757935550231377,2.0,2.0,2.0,0.8817105477790584,837.779
0.9958790758550694,1.1390960040738176,1.0535611774090206,0.933466142422317,1.026595301653577,1.0646741576423175,2.0,2.0,2.0,0.871005075379022,837.884
1.0406013997253236,1.1348536383565055,1.0100133246515173,1.0286321835901768,0.9893941052311634,1.046066140893741,2.0,2.0,2.0,0.827788793974415,837.996
0.8922437662585971,1.0445228416903314,0.972294339150763,0.84120402246456,0.9474060685030335,0.9609982772566374,2.0,2.0,2.0,0.7850010279883476,838.075
0.8340050230385194,0.9809097338077193,0.9350445794234692,0.7948864252797999,0.8938763908179331,0.8989678825773102,2.0,2.0,2.0,0.7362524660820745,838.219
0.7774450497706565,0.9159410032251091,0.9009452554843382,0.751560915102787,0.8391220349101945,0.8374580715763533,2.0,2.0,2.0,0.6888237250352995,838.325
0.6858960338336798,0.8110824582784267,0.8444346264234656,0.6813678177078951,0.7502553651615054,0.7375604251133091,2.0,2.0,2.0,0.6116676951460179,838.454
0.6507649875417991,0.7618281829425144,0.8276641721693988,0.6582205660500319,0.7083929585302585,0.69599119982022,2.0,2.0,2.0,0.5813587816663787,838.59
0.6069669376003037,0.7044902997229039,0.8033570988878215,0.627396818954353,0.6595626738460508,0.6453764734633426,2.0,2.0,2.0,0.5435461619186942,838.697
