timestamp,object,distance
726.274,Apple,0.14990801970263434
726.398,Tomato,0.1427474622265843
727.02,Mug,2.2298357303940364e-06
727.162,Tomato,0.00430484141093701
727.316,Bowl,0.009258967125084894
727.551,Tomato,0.0020971307030760444
728.192,Mug,0.010127216185416676
729.061,Tomato,0.0017209654638310479
729.449,Bowl,0.010088828464263733
729.59,Tomato,0.020994026429906
730.495,Apple,0.06522114239137355
730.955,Tomato,0.07064879839372185
731.099,Apple,0.07253295130281734
731.44,Lettuce,0.07386069764512682
731.704,Apple,0.07206569004697871
731.824,Lettuce,0.07201650019359129
731.961,Apple,0.06946432752722231
732.103,Lettuce,0.07241273864557884
732.224,waterbottle,0.06567203321756998
733.108,Apple,0.03260598146232907
737.118,waterbottle,0.0384589251409716
737.228,Bread,0.0598326496283248
737.569,Apple,0.04280791192536393
738.508,Bread,0.1143100928995987
738.979,Apple,0.14499014028008506
742.287,Bread,0.028848478196598082
743.149,Apple,0.026541076366404348
745.237,Lettuce,0.007374677363817916
745.563,Apple,0.022029028515263893
750.951,Bread,0.01330314707296154
758.397,Apple,0.03576008132334196
758.981,Bread,0.009358964629405997
765.105,Apple,0.015362631536850357
766.472,Bread,0.0234868891387896
766.834,Apple,0.01627903093939842
766.913,Bread,0.014477034946618672
783.445,Lettuce,0.02741285512956415
784.157,Tomato,0.010983805542693736
787.124,Lettuce,0.017127460739903344
787.311,Tomato,0.017426347198741254
787.617,Lettuce,0.01753080754790326
788.531,Tomato,0.02563226433562893
789.765,Lettuce,0.02369423942172555
790.313,Tomato,0.018882250707108916
790.751,Lettuce,0.019729413158277587
791.507,Tomato,0.022147074374339493
792.378,Apple,0.00010095930882958459
793.118,Tomato,0.00440930793494565
794.389,Lettuce,0.00015189730730580386
795.437,Tomato,0.004440823248496817
797.295,Apple,0.0013491977793225196
797.394,Lettuce,2.8010511421427964e-06
797.949,Apple,0.0010506019653035992
799.548,Tomato,0.003758465068296468
799.766,Apple,0.00399413808751814
801.289,Tomato,0.00194781974752134
801.763,Apple,0.0006450691931776387
801.959,Lettuce,0.0003777772903685861
804.171,Apple,0.00027767461018146644
804.262,Tomato,0.00038029375032599955
804.676,Lettuce,0.0027253222788947706
813.977,Tomato,0.0034975481083449056
818.251,Apple,0.0028876501011151356
818.894,Lettuce,0.0034763981401840782
822.112,Tomato,0.039744749012973424
823.72,Lettuce,0.015850687882828285
823.97,Tomato,0.010111420141567629
827.229,Lettuce,0.028135426308346867
830.065,Apple,0.028857933444866646
835.046,Tomato,0.04361915335044109
838.776,Apple,0.0004725233151336994
839.493,Tomato,0.0004765760813921771
840.454,Apple,0.007541017627054281
851.32,Tomato,0.016746878844568602
851.481,Apple,0.01440136946470727
853.091,Lettuce,0.0012361638471100056
853.171,Bread,0.0016167713177341891
853.368,Lettuce,3.4015875941983964e-05
853.897,Apple,1.908749133083809e-06
854.049,Lettuce,7.102468916775351e-06
854.912,Apple,1.968153017783969e-06
856.043,Lettuce,3.2737072627186947e-06
857.861,Apple,0.0003461123724614046
858.048,Lettuce,0.00041712123277548585
859.818,Apple,0.022869701647686203
860.263,Lettuce,0.016037845750963897
873.513,Apple,0.00887744259313783
873.588,Lettuce,0.009099431507653133
879.494,Apple,0.01911290333931992
879.923,Lettuce,0.01736484532328597
887.255,Tomato,0.11855088247277479
888.923,Apple,0.024646897492251685
889.227,Lettuce,0.002422144402656534
893.85,Apple,0.024032273434030582
894.239,Tomato,0.02793379582376465
895.384,Apple,0.03148605937703308
901.535,Lettuce,0.029411065029374184
902.892,Apple,0.031458420559601796
904.721,Lettuce,0.035208126627520264
906.962,Bread,0.2004314639929794
908.475,Lettuce,0.016641144447134604
908.97,Apple,0.006978266073066841
909.176,Tomato,0.12362289621305511
909.39,Mug,0.26830591573103246
912.312,firstaid,0.5946753320368829
912.922,Mug,0.675664232925038
914.763,Tomato,0.4460965626761578
916.165,Apple,0.00014778582555474706
918.155,Bread,0.00024067661029592013
918.496,Apple,6.404064912657326e-05
942.999,Tomato,0.006328522737625186
943.621,Apple,0.008367632186544904
951.704,Tomato,0.0032333248622337107
953.954,Bowl,0.05452257659758197
956.199,Tomato,0.03100233614099923
957.028,Apple,0.0032337255271658316
957.609,Tomato,0.006867494641425331
958.186,Apple,0.009047640642977361
959.281,Tomato,0.029534527420505108
959.497,Apple,0.025619865976125533
960.561,Bread,0.25811517865443356
962.154,Apple,0.18285943517860925
963.995,Tomato,0.0029221522599645056
964.713,Bowl,0.00453361063413571
965.065,Tomato,0.009639761624556598
978.268,Lettuce,0.04588073472695009
981.14,Tomato,0.26030508170197164
1022.231,Mug,0.0013814970038502628
1023.874,Tomato,0.0030777299369578737
1046.028,Bowl,0.011977854579367064
1069.644,Lettuce,0.05917681975197797
1070.384,Bread,0.06562341757691714
1075.072,Apple,0.13499906419082197
1076.035,Tomato,0.14305727281052982
1078.528,Apple,0.05108820686887461
1081.672,Tomato,0.12764023466800456
1081.797,Apple,0.12448464710154306
1082.122,Tomato,0.13866521136371135
1082.663,Apple,0.1438760086073082
1086.035,Tomato,0.15595664999386083
1086.226,Bowl,0.1549802958618406
1086.896,Tomato,0.15831394337188154
1087.498,Apple,0.15640053400956
1088.121,Tomato,0.16038012405437874
1088.61,Apple,0.06410978488187336
1089.849,Tomato,0.04092319133452216
1091.154,Apple,0.03681564764071221
1092.913,Lettuce,0.0260686329658375
1093.091,Apple,0.03614860056023694
1093.168,Lettuce,0.027334105290244715
1093.564,waterbottle,0.027065239581156586
1093.827,Apple,0.028593943541454614
1095.143,waterbottle,0.031063556184309893
