timestamp,object,distance
148.263,Bread,0.14316409502894856
148.497,Apple,0.09725205157609029
148.629,Tomato,0.07319266098508159
148.738,Apple,0.05944008967164083
149.146,Bread,0.03534239672011763
150.102,Apple,0.04284369173889624
152.024,Bread,0.06369193109344495
152.136,Apple,0.1044237184798511
152.836,Bread,0.06122236083042931
153.344,Apple,0.00016259456215605983
153.919,Bread,0.0016649192768511956
154.686,Apple,0.008057604440754318
155.266,Tomato,0.0682349789844845
156.372,Apple,0.0022626282425768363
157.928,Bread,0.04334407233663573
158.683,Apple,0.018172588518920674
159.46,Tomato,0.0916800785320735
159.809,Apple,0.05451405101313489
161.094,Bread,0.004965461992819997
162.758,Apple,0.012810767931027978
165.122,Bread,0.10376515386644947
165.768,Apple,0.00564862257181642
166.93,Bread,0.003433874089028177
167.886,Apple,0.018913131382323534
168.762,Tomato,0.17113842911095367
169.38,Apple,0.1067606110050533
180.088,Bread,0.09912891883567287
180.444,Apple,0.2047661897510985
181.597,Bread,0.003974622473151945
181.881,Apple,0.0047398143872438014
184.679,Bread,0.06415175882046953
186.336,Apple,0.021973030070941868
187.495,Bread,0.01941513040463072
188.778,Apple,0.01219755064085093
190.682,Bread,0.03903766792021213
191.825,Apple,0.04455667134696528
194.32,Bread,0.13722973558648888
196.236,Apple,0.11793832665849702
210.431,Lettuce,0.018146501578037766
210.858,Apple,0.028397738241761283
212.148,Lettuce,0.05634963512280122
213.143,Apple,0.05611510050990409
214.363,Lettuce,0.04549809302775165
215.781,Bread,0.046419924377686494
215.979,Lettuce,0.028191748013681295
221.361,Bread,0.17640428574592337
222.053,Lettuce,0.11187245023214976
222.264,Bread,0.06165415588164991
223.003,Lettuce,0.22704084187452533
223.558,Apple,0.026529865830305144
223.645,Lettuce,0.026241446238783217
224.088,Apple,0.0028586944018864635
224.833,Lettuce,0.023525287096388126
226.772,Apple,0.0010585762901109685
227.557,Lettuce,0.0030565834069580244
228.081,Apple,0.004039636444379324
228.285,Lettuce,0.0036760322299327353
229.243,Apple,0.02124657387047646
230.173,Lettuce,0.0313037831326789
230.599,Apple,0.025769396350244222
231.469,Lettuce,0.02676816295399076
232.733,Apple,0.03147915651986766
232.862,Lettuce,0.025830464814150744
233.069,Apple,0.024121172089095477
233.201,Lettuce,0.028739366099584163
234.12,Apple,0.009511254010497794
234.545,Lettuce,0.005834740948702288
234.979,Apple,0.04366818641661885
236.167,Lettuce,0.028363145980995097
237.172,Apple,0.009717023228646982
237.386,Lettuce,0.011434915579013771
237.472,Apple,0.01285105422573729
237.75,Lettuce,0.007439664355162412
237.834,Apple,0.0043063020982009315
239.453,Tomato,0.004118244421361106
242.958,Apple,0.028412487972721667
243.271,Tomato,0.02526398053260559
245.262,Apple,0.06731195551800928
245.485,Bread,0.15050427662155208
246.413,Apple,0.042733998821479546
247.113,Tomato,0.020114415901233973
247.225,Apple,0.029810025039652466
252.405,Tomato,0.05604984475993402
252.649,Apple,0.035109671678822285
255.279,Tomato,0.020079167800573505
255.819,Apple,0.019858039674759964
259.253,Tomato,0.014364473484367979
260.864,Apple,0.022701414560026834
265.281,Tomato,0.017130308062058397
269.173,Bowl,0.10020506000777696
269.6,Tomato,0.026867617087762197
269.945,Bowl,0.020148169167573338
270.409,Tomato,0.005334769243765081
289.55,Apple,0.029584585896548554
293.286,Tomato,0.04206819478181312
298.245,Mug,0.010822040248864906
298.361,Tomato,0.008972320943212764
299.17,Mug,0.0063619274927426694
299.286,Tomato,0.00863819869172111
300.086,Mug,0.0023852486305400156
300.315,Bowl,0.006597873277580879
300.456,Mug,0.010480377635119997
300.608,Bowl,0.013664775316249211
300.727,Mug,0.018759582290321375
301.225,Tomato,0.0067776990645666
301.351,Mug,0.0040056278019378055
302.34,Tomato,0.0021823873298291163
303.063,Mug,0.0008260280207406101
303.197,Tomato,0.0017825961224533504
309.585,Lettuce,0.038766779208019075
309.91,Mug,0.00632212788216413
310.481,Bowl,0.006176980814312394
311.118,Tomato,0.024758413766934995
312.393,Mug,0.0012201012746489992
314.403,Tomato,0.0011595127403893901
314.549,Mug,0.0007278246622299811
314.683,Apple,1.171269035649125e-06
314.826,waterbottle,7.289264133980566e-05
314.941,Apple,5.8552696873381826e-05
315.176,Tomato,0.00014383618732205505
315.288,Mug,0.002475497864864784
315.539,Tomato,0.0026142369291951573
315.658,Mug,0.006578041757353992
315.888,Bowl,0.014334856675200514
321.972,drill,0.03604634148541208
322.305,Bowl,0.037358201997106044
326.891,drill,0.0457117591030598
327.965,Bowl,0.030013543742821502
335.981,Tomato,0.00910732520057389
337.6,Bread,0.03260503997570563
337.959,Tomato,0.011883674669967426
338.952,Apple,0.00420002932045449
340.034,waterbottle,0.016052538914268166
340.15,Bread,0.02711651536155002
340.351,waterbottle,0.01636972772464651
340.46,Apple,2.7299768637911725e-05
340.571,Tomato,0.025896425875921336
341.353,Apple,0.01063890377435417
342.651,Tomato,0.12607660554126732
343.083,Apple,0.010088244491048615
343.346,Lettuce,0.011588535254861143
343.532,Bread,0.00952646606918428
348.517,Apple,0.024203206771857944
348.624,Bread,0.023400435371657036
350.294,Apple,0.03713824631549023
351.04,Bread,0.02784369213922322
352.534,Apple,0.0184371203823398
353.887,Bread,0.015974787421060843
359.127,Lettuce,0.03101592571651912
360.235,Tomato,0.020765368381914007
360.425,Apple,0.03671629637391194
360.56,Tomato,0.025795389193644436
361.17,drill,0.10331048383679564
361.606,Bowl,0.14914487200760818
361.818,Tomato,0.1681261086922391
361.92,Bowl,0.1657662308154364
362.846,Apple,0.05920472583857461
362.964,Lettuce,0.06944208543167107
363.412,Bread,0.08420493817900354
363.524,Tomato,0.0860217717341959
365.504,Apple,0.1851335816666091
365.735,Tomato,0.09812074868749232
366.064,Bowl,0.07337984596616698
366.315,Tomato,0.04502762875638666
367.596,Apple,0.20624870833931552
367.687,Lettuce,0.22190277746065856
367.998,Bread,0.2256348301726523
368.899,Lettuce,0.10243104570307493
369.405,Bread,0.05975429000203092
369.501,Lettuce,0.0555203724383736
369.765,Bread,0.04675058281961231
370.794,Lettuce,0.08901170834659833
371.357,Apple,0.18948444801834963
371.941,Lettuce,0.18709455671064368
372.291,Apple,0.20650457170073366
372.837,Tomato,0.1843934480998678
372.951,Apple,0.185228460091867
373.765,Bowl,0.14186778490377583
374.069,Tomato,0.12593526899569996
374.519,Apple,0.10171669948747974
