timestamp,object,distance
1009.302,waterbottle,0.4007789767984052
1013.943,Bowl,0.3413645333902288
1014.839,Mug,0.9545671945648978
1014.972,waterbottle,1.006324446419515
1015.191,Mug,0.982068799869349
1015.293,waterbottle,0.9846356380669028
1015.862,Mug,0.9642374423270524
1016.297,waterbottle,0.8024146506672921
1016.838,Apple,0.817913792214187
1016.955,Lettuce,0.7929886889097272
1017.086,waterbottle,0.7477041203902868
1017.193,Apple,0.7862376554264876
1017.278,Lettuce,0.7983188482490198
1019.094,Apple,0.8091678364082031
1019.466,waterbottle,0.6530654481279238
1021.569,Apple,0.6314327906700874
1023.142,Lettuce,0.5509415662607194
1023.253,Apple,0.5178486855498399
1023.482,Lettuce,0.5249527179523352
1024.4,waterbottle,0.40662627705078086
1025.454,Lettuce,0.16565488092439556
1027.143,Bread,0.19792326196510407
1027.545,Apple,0.21905286753018802
1030.949,Bread,0.06416137086936671
1043.354,Apple,0.479923992299573
1044.369,Bread,0.3939327766357162
1045.458,Lettuce,0.11090455171279452
1045.671,Bread,0.002647065123590277
1046.549,Lettuce,0.034118521698798455
1047.095,Bread,0.019000375457596894
1049.273,Apple,0.1225365949819217
1050.008,Lettuce,0.08145226292450418
1050.287,Bread,0.018829474967870557
1052.198,Lettuce,0.02558586129342959
1052.606,Bread,0.002096588114671679
1052.922,Lettuce,0.01324781839988271
1053.038,Bread,0.010017645768850657
1057.519,Apple,0.26516515817770864
1057.944,Lettuce,0.7844119385963828
1064.059,waterbottle,0.06842460708456144
1064.288,Apple,0.011930252827327773
1064.405,Lettuce,0.008547949778702666
1065.072,waterbottle,0.058805235844012656
1065.187,Lettuce,0.012006548337385323
1083.179,waterbottle,0.04170585795463875
1083.294,Lettuce,0.06633651672738643
1085.712,Apple,0.08421858076161806
1086.372,Tomato,0.00471066012278663
1086.488,Apple,0.026531374009799092
1113.828,Tomato,0.052611458241990997
1134.286,waterbottle,0.11312444831021677
1134.386,Lettuce,0.15670872373758418
1134.516,waterbottle,0.11728327118871713
1134.862,Tomato,0.1430841310142368
1136.95,Apple,0.02198333635817178
1138.395,Tomato,0.04613710675059594
1140.541,Mug,0.10316177965315891
1140.891,drill,0.2225302345965856
1141.482,Mug,0.12485877561369361
1145.073,Bowl,0.01638822158863475
1145.173,Mug,0.030869301034426113
1145.302,Tomato,0.05890227162829935
1147.514,Mug,0.02928074628639471
1158.43,Bowl,0.020837231015453074
1158.568,Mug,0.024853929322783287
1159.118,Tomato,0.09153194475769116
1159.908,Mug,0.06151384267865278
1164.681,Tomato,0.001986735685543871
1164.814,Bowl,0.0032977912078919923
1181.677,Mug,0.0031537806981238475
1181.928,Bowl,0.006239131194092778
1188.458,Mug,0.025057506290225906
1188.69,Bowl,0.0008842618253620656
1190.453,drill,0.10627531168009179
1190.603,Bowl,0.10201443765035376
1191.673,Tomato,0.09448143900543435
1192.598,Apple,0.1344583180092172
1194.107,waterbottle,0.1976455482417113
1199.252,Lettuce,0.1066486669872269
1199.808,waterbottle,0.16844608733522942
1201.038,Lettuce,0.2137662013096203
1201.605,waterbottle,0.1344991506302649
1203.241,Tomato,0.2036872057179228
1203.371,waterbottle,0.22061973156500175
1203.49,Tomato,0.21995218054913127
1203.695,waterbottle,0.22165714224328792
1204.478,Tomato,0.18805717052698515
1204.712,waterbottle,0.19926493866801903
1205.042,Bowl,0.24719504517909832
1205.859,Tomato,0.15081090601295927
1206.153,waterbottle,0.1714307645441066
1206.362,Apple,0.11000628401384895
1206.591,Tomato,0.07564977388517893
1207.654,Bowl,0.11033750375005037
1211.881,waterbottle,0.5278327760341426
1214.15,Tomato,0.07332951895169747
1214.267,Bowl,0.40999237699259256
1217.664,Tomato,0.41245531155269616
1217.778,Apple,0.3782605584091179
1217.898,Lettuce,0.4298991287956648
1218.765,waterbottle,0.07183802779093841
1219.406,Tomato,0.002436045679427497
1219.524,Apple,0.22946280853389675
1219.74,Lettuce,0.5446639592309438
1219.967,Bread,0.7450267651435406
1220.113,waterbottle,1.0316342863340409
1221.49,Bread,1.3869895659511766
