/Objects/Apple_34d5f204,/Objects/Bowl_1,/Objects/Bread_a13c4e42,/Objects/Lettuce_b97186e2,/Objects/Mug_77db6e4d,/Objects/Tomato_7d6fd278,/Objects/drill_textured/default,/Objects/firstaid,/Objects/hammer_textured/default,/Objects/waterbottle,timestamp
0.5997816417276528,0.5829588233529986,0.914193789859776,0.6980504680637137,0.5430864150621342,0.586266643139787,2.0,2.0,0.5064301663333817,0.5716617424405588,699.252
0.5713998080766712,0.5364579589434781,0.898380786296593,0.6812936120001568,0.5063543607451956,0.5486672857084819,2.0,2.0,0.49004593506553945,0.5507898115895675,699.336
0.5479178592028713,0.48207635017046263,0.8887277365450764,0.6714704070664623,0.46469727741076655,0.5119248183358527,2.0,2.0,0.46861078660779326,0.5343911162232414,699.47
0.5360059161668604,0.42051866172863894,0.8895701749013031,0.6737490651504867,0.4196344600712841,0.48226341824456304,2.0,2.0,0.4434666325462058,0.5273997429888101,699.58
0.5456610792176909,0.3862385582468047,0.9038373845455459,0.690198569104648,0.39700482919603136,0.47953073703190063,2.0,2.0,0.41760933955868146,0.5365101132458487,699.7
0.5663585246648138,0.3771181102079454,0.9242749178291793,0.7124251015163873,0.3937284762346502,0.4938068202036842,2.0,2.0,0.41491077112667235,0.5538079532229264,699.834
0.6942539105398863,0.4120292929562827,0.9217995487053849,0.7282436563586325,0.4178436677644333,0.4645380406298384,2.0,2.0,0.40727402304091853,0.6989307830211114,699.99
0.6210364411216757,0.38522920253243065,0.9729488894825337,0.7649796735158794,0.4063970558414784,0.541047689785204,2.0,2.0,0.3732147134376187,0.5980414621585592,700.104
0.6312523301328109,0.3891447707677632,0.9816137925925287,0.7743614042403513,0.41028279887839586,0.5505162228714889,2.0,2.0,0.42683384051126344,0.6061829359840588,700.202
0.6427001633021238,0.3942964558601861,0.9911471361034582,0.7846968998176667,0.41510002090623166,0.5613343449736514,2.0,2.0,0.42870844562955507,0.6152072339375251,700.32
0.6481561407649605,0.37930898268395424,0.9786489932210659,0.789344172320764,0.4249908523554119,0.5670381749775232,2.0,2.0,0.40668199933541244,0.6194925580952564,700.439
0.6489732057659662,0.39616623874682316,0.9961428851501413,0.7902897065796813,0.41690289934361874,0.5670844516670877,2.0,2.0,0.42135870005885157,0.6199232688883304,700.581
0.6485566480350363,0.37403799231068957,0.9891760310942811,0.7901043442689557,0.4164951334761177,0.5659191365762778,2.0,2.0,0.4153740620430357,0.6193128181668754,700.708
0.6528280181302006,0.39518148938619374,0.9989503354041622,0.7937777774593296,0.41613196006638087,0.5701611362528398,2.0,2.0,0.41284920791022095,0.622540298017111,700.824
0.657548179830948,0.3986102271447022,1.0025102096993965,0.7976385836215603,0.41877648169679,0.5750299999997902,2.0,2.0,0.41087603525676863,0.6259161389146071,700.957
0.6612551249875515,0.400338192974808,1.0059345189748115,0.8013187243500111,0.420561142940092,0.578407635535342,2.0,2.0,2.0,0.6293077303862209,701.084
0.6892131527500313,0.41771227596330096,1.0346287487084482,0.8309316764471917,0.40237919508716025,0.6040000370989975,2.0,2.0,2.0,0.6582549603595172,701.192
0.6540259180028571,0.4537362519246538,1.09120629164667,0.8879134125852245,0.4599596384456881,0.45142519832081335,2.0,2.0,2.0,0.7157781790253792,701.293
0.7221066215089763,0.4789279672375402,1.1656663854265665,0.7915231942510307,0.5214120503191156,0.512039665910165,2.0,2.0,2.0,0.5758364955359683,701.413
0.7442685832543007,0.5139412280833836,1.1679440623499304,0.8162554913803467,0.5353109532902981,0.5326920432979283,2.0,2.0,2.0,0.7997579763849433,701.536
0.7580851662246878,0.5452260715143494,1.169665472070575,0.8322131909801446,0.5545728185114712,0.5534674169364672,2.0,2.0,2.0,0.8046515115669489,701.662
0.8043193902677798,0.5777882161725226,1.107675052709482,1.0127308186991246,0.6148450449469579,0.7289974668344453,2.0,2.0,2.0,0.772340365672193,701.79
0.8207227243481081,2.0,1.103553814646955,1.008447523560706,0.6176187823088557,0.7287985364178762,2.0,2.0,2.0,0.723592068004363,701.889
0.8152200718326044,2.0,1.0986984181876902,1.0022050237036653,0.6176340545876596,0.72326231630581,2.0,2.0,2.0,0.7180226469778693,702.012
0.836990133104175,0.5611526007494064,1.0696998527705612,0.8675428716932332,0.5743931508498404,0.7061445918697027,2.0,2.0,2.0,0.686707325442488,702.16
0.7427037873092156,2.0,1.0373588487857892,0.9311181077790986,0.5840875457649335,0.6511774999238343,2.0,2.0,2.0,0.6535308168119223,702.272
0.6786849321045958,0.5299415115679823,1.011259285502712,0.9012703641712462,0.5517041999010625,0.6592469311523241,2.0,2.0,2.0,0.62843302039921,702.383
0.6385752420943103,0.5320166032815327,0.921474437585879,0.8514793107869754,0.589946220499675,0.5279118507609063,2.0,2.0,2.0,0.5903600063788909,702.5
0.6475746164162519,2.0,0.9340631492564481,0.8150253138043012,0.5633671791818289,0.56675934306403,2.0,2.0,2.0,0.5614728147826352,702.611
0.6329419678707907,2.0,0.9172588090907685,0.7963961810311796,0.5608199602327709,0.5546903374952917,2.0,2.0,2.0,0.5481446470296529,702.709
0.5508903599250028,2.0,0.8077216068309306,0.7212302240488899,0.5604321013029666,0.5101837828658066,2.0,2.0,2.0,0.5635232523100439,702.831
0.6121933763294124,2.0,0.9047578799115951,0.67896251319933,2.0,0.5685080536038165,2.0,2.0,2.0,0.5692125019092167,702.964
0.5770113266198111,2.0,0.8477491920645291,0.624078356066894,2.0,2.0,2.0,2.0,2.0,0.642429076675787,703.089
0.6276158605874117,2.0,0.7615482023467569,0.6322603146782281,2.0,2.0,2.0,2.0,2.0,2.0,703.201
0.6065387042683099,2.0,0.7161672052571721,0.7113233200597241,2.0,2.0,2.0,2.0,2.0,0.5302867598117197,703.322
0.6294573719332283,2.0,0.8597866591234293,0.6403018015990024,2.0,2.0,2.0,2.0,2.0,2.0,703.453
0.6361324165059039,2.0,0.8369076818928984,0.6334181073093637,2.0,2.0,2.0,2.0,2.0,2.0,703.548
2.0,2.0,0.7985621098556418,0.7369233703310465,2.0,2.0,2.0,2.0,2.0,2.0,703.653
2.0,2.0,0.8881925892099006,0.7872225034788685,2.0,2.0,2.0,2.0,2.0,0.5390015478254598,703.793
2.0,2.0,0.8799787881788425,0.7727008887295621,2.0,2.0,2.0,2.0,2.0,0.5276049255404468,703.911
0.6243065735375726,2.0,0.8617011927760113,0.7670461639552287,2.0,2.0,2.0,2.0,2.0,0.5252503731718421,704.041
0.6282588893399096,2.0,0.8561845017293832,0.7728388259730299,2.0,2.0,2.0,2.0,2.0,0.5258029004171947,704.151
0.626056955578696,2.0,0.875489443833866,0.7794290042401375,2.0,2.0,2.0,2.0,2.0,0.5313042059346613,704.251
0.6713322747125188,2.0,0.8406912600114084,0.7491371845187432,2.0,2.0,2.0,2.0,2.0,0.5347833750233408,704.376
0.6348407295159921,2.0,0.8828651052045046,0.7873691688642496,2.0,2.0,2.0,2.0,2.0,0.5381508265843543,704.486
0.6376213631681171,2.0,0.8707857467952284,0.7767955872950661,2.0,2.0,2.0,2.0,2.0,0.5259564535673851,704.6
0.6511640244680342,2.0,0.7780818972727844,0.7463800404399716,2.0,2.0,2.0,2.0,2.0,0.4959726046530267,704.723
0.6361693032203127,2.0,0.76395212354513,0.7381654571449309,2.0,2.0,2.0,2.0,2.0,0.484452520197133,704.845
0.6080617689669298,2.0,0.748914214640565,0.7126828622938515,2.0,2.0,2.0,2.0,2.0,0.46889555264598365,704.967
0.5542733649213879,2.0,0.7914900834873212,0.7041032137680435,2.0,2.0,2.0,2.0,2.0,2.0,705.072
0.5192271902647798,2.0,0.7664753824608604,0.6771009664304185,2.0,2.0,2.0,2.0,2.0,2.0,705.19
0.4794591058327572,2.0,0.7255203053650205,0.6361305073057563,2.0,2.0,2.0,2.0,2.0,2.0,705.322
0.45720491991649986,2.0,0.6982236190871698,0.6087732926796022,2.0,2.0,2.0,2.0,2.0,2.0,705.436
0.42993942382584827,2.0,0.652910649987157,0.5668135728820952,2.0,2.0,2.0,2.0,2.0,0.49816035633216654,705.554
0.409657481359812,2.0,0.5198706530584595,0.5226515962632156,2.0,2.0,2.0,2.0,2.0,0.4051947057875979,705.676
0.40698444043291365,2.0,0.47754422187652645,0.4944183475688158,2.0,0.41110355629141504,2.0,2.0,2.0,0.39168884462972875,705.772
0.4001713847938936,2.0,0.46034562831207887,0.4820703899651428,2.0,0.40935177765146114,2.0,2.0,2.0,0.3841563837011515,705.889
0.3778465829013397,2.0,0.4566971171395216,0.4865141392146031,2.0,0.41414238021567074,2.0,2.0,2.0,0.4082047959225312,706.001
0.3306279263525383,2.0,0.5678751180317656,0.48504585193263194,2.0,2.0,2.0,2.0,2.0,0.32083053750041823,706.101
0.3568371578674424,2.0,0.5631497093485771,0.4136516039675084,0.4627655633600731,2.0,2.0,2.0,2.0,0.317736582053379,706.226
0.3561105869016434,2.0,0.5577045580335198,0.4104826241502333,0.464607980106012,2.0,2.0,2.0,2.0,0.3156044530980849,706.346
