timestamp,object,distance
497.834,waterbottle,0.7737560695267762
499.161,Bowl,0.5032821657682948
499.816,waterbottle,0.46746041231850877
503.661,Lettuce,0.8662264583510891
503.877,Bread,0.904144627057853
504.093,Lettuce,0.8767194636131521
504.51,waterbottle,0.8177193936642666
504.842,Lettuce,0.8527530407593916
506.632,waterbottle,0.7975419440273415
510.432,Lettuce,0.8476421757975938
510.523,Apple,0.6477786568003445
514.013,Lettuce,0.45431966648378036
515.586,Bread,0.47048555176754014
515.675,Lettuce,0.4202006652005345
515.779,Bread,0.3428847612563282
519.933,Apple,0.48596597223415755
520.027,Bread,0.5422471582428573
520.245,Apple,0.639863763268614
520.639,Bread,0.5721734457123684
547.917,Apple,0.5154779932601359
548.525,Bread,0.46181556383784356
550.248,Apple,0.6022621221952648
550.662,Bread,0.602311360576499
553.209,Lettuce,0.4563984755038292
591.327,Apple,0.38635754935780947
593.492,Tomato,0.25080717142058667
595.58,Apple,0.28025180025254537
650.486,Tomato,0.4240386564404557
651.16,Apple,0.36577259147207947
651.251,Tomato,0.36975111665453414
698.471,Bowl,0.6986683301494666
698.569,Tomato,0.742849177756076
702.282,Bowl,0.5960903691607119
704.171,Mug,0.27134885238450646
704.722,Tomato,0.19979372710665602
710.193,Mug,0.4245751477125813
710.312,Tomato,0.413365988898845
710.554,Mug,0.41807522130027086
711.746,Tomato,0.41170736567120086
711.879,Mug,0.4251619398206725
715.183,Tomato,0.385573695385281
716.136,Mug,0.42883306382213
718.805,Tomato,0.36493970503831136
719.388,Mug,0.4105510817282339
721.255,Tomato,0.39426169279029827
721.365,Mug,0.4019414605860451
726.396,Tomato,0.35973556322299133
726.855,Mug,0.40311921597220074
727.783,Tomato,0.3071282734617578
728.368,Mug,0.3976653390615703
728.497,Tomato,0.32344529525292876
730.579,Mug,0.39716003578117604
733.812,Tomato,0.39418789071353943
733.918,Mug,0.41130583002824844
734.135,Tomato,0.39242341984284285
736.591,Mug,0.3952737125600089
736.711,Tomato,0.3853087645489141
736.95,Mug,0.39065664934959526
737.996,Tomato,0.32777561108407466
739.459,Mug,0.38133525193186313
741.895,Tomato,0.37007042215391833
742.721,Mug,0.3926606709138967
743.42,Tomato,0.346549985756426
745.41,Mug,0.38525249723072946
750.403,Tomato,0.37192548692992194
750.744,Mug,0.3713810525463194
755.792,Tomato,0.34492899560389156
756.265,Mug,0.44079927379625206
756.504,waterbottle,0.5127846346124643
756.618,Mug,0.4857069044288285
765.622,Bowl,0.3207022815251847
799.441,Mug,0.5362565515565288
799.694,Bowl,0.46020276688436973
799.826,Mug,0.43333685823308515
800.395,Tomato,0.3435040223237118
807.444,waterbottle,0.6302987454496486
808.457,Mug,0.634224646952759
809.894,waterbottle,0.47877534898973956
813.347,Bread,0.564859333127006
814.235,waterbottle,0.5526299399783526
