/Objects/Apple_34d5f204,/Objects/Bowl_1,/Objects/Bread_a13c4e42,/Objects/Lettuce_b97186e2,/Objects/Mug_77db6e4d,/Objects/Tomato_7d6fd278,/Objects/drill_textured/default,/Objects/firstaid,/Objects/hammer_textured/default,/Objects/waterbottle,timestamp
0.05576540364609306,0.04874126261078826,0.1364320321941792,0.08359251873141871,0.04937258574728032,0.051457728800243796,2.0,2.0,2.0,0.0615757800605764,515.45
0.05427791676546434,0.047529676021706435,0.1342933609586141,0.08187503350018521,0.048065545534456966,0.0500234388827816,2.0,2.0,2.0,0.06001111251712443,515.527
0.053708473685470715,0.04793644511107786,0.13291564153751734,0.08077817328561221,0.0483076349034004,0.04978295109620434,2.0,2.0,2.0,0.0592363516941542,515.664
0.05317331307156914,0.048245772843846235,0.13165726261417965,0.07978288632552377,0.04847809282911908,0.049529981456419736,2.0,2.0,2.0,0.05852661052096153,515.758
0.05176602439757261,0.04816205888957703,0.1288989879466086,0.07762083737454184,0.04815146378328816,0.0485459277381316,2.0,2.0,2.0,0.056859170904075995,515.88
0.053038148459984225,0.04902128200389355,0.13014811454222852,0.07928326197871916,0.04923108268657006,0.04966895493708723,2.0,2.0,2.0,0.05891538095152582,515.971
0.051925703075282326,0.050996061638796886,0.13340601905033644,0.08348329237039909,0.05002675708794302,0.04138841484755151,2.0,2.0,2.0,0.06388805155811672,516.095
0.057427242160955516,2.0,0.1384685604268071,0.07470635483410581,0.05376992150104842,0.05107666375444597,2.0,2.0,2.0,0.05894719357651468,516.207
0.058003016566808174,2.0,0.13677648367377682,0.0761179822328415,0.05536965429696772,0.053144576673113786,2.0,2.0,2.0,0.058014326063944854,516.317
0.05525215132181227,2.0,0.133287721980902,0.07232284655278076,0.05121535412942002,0.04890924100063765,2.0,2.0,2.0,0.0660599445558151,516.439
0.06416766274306251,2.0,0.12613124231914385,0.07700145262153957,0.06297058365359087,0.04947124707296002,2.0,2.0,2.0,0.05325186773236501,516.576
0.05847698672928614,2.0,0.12029359004629081,0.09779765032535048,0.06166572635749579,0.04819846230906366,2.0,2.0,2.0,0.05050545537269768,516.688
0.05856377147012615,2.0,0.12202930391050026,0.07317853405559005,0.062059987546042694,0.0482820127101955,2.0,2.0,2.0,0.05046645536694394,516.804
0.058053599590563776,2.0,0.12084535460277723,0.07227597388315243,0.06191969865026192,0.047929076885762534,2.0,2.0,2.0,0.049857453974157195,516.919
0.05798678047474548,2.0,0.1181860053269157,0.07167151636675606,0.06214160173088712,0.04789365339015916,2.0,2.0,2.0,0.04953304955282878,517.028
0.05735598461915414,2.0,0.11621389701126605,0.07020412307996526,0.06224294000516972,0.047556254994725045,2.0,2.0,2.0,0.04862872798764173,517.135
0.056974484761089905,2.0,0.11435510893464018,0.06885794001459289,0.06268568004433861,0.047484583870757824,2.0,2.0,2.0,0.047895925502473125,517.254
0.05641060717575941,2.0,0.11375081630863326,0.06878698733492061,0.06197960353938137,0.04693240139311705,2.0,2.0,2.0,0.048019892767113825,517.365
0.05610025489879533,2.0,0.08865499345907102,0.06895225147819384,0.06160593757990096,0.046638453639212596,2.0,2.0,2.0,0.048486351426429763,517.472
0.05222538127788989,2.0,0.08072004972784363,0.0631952488452675,2.0,2.0,2.0,2.0,2.0,0.06720521240982125,517.594
0.05498850214141704,2.0,0.07291027849139753,0.06940905079539983,2.0,2.0,2.0,2.0,2.0,0.07102525874874255,517.671
0.057409471685039626,2.0,0.07704451870439055,0.05625935307138663,2.0,2.0,2.0,2.0,2.0,2.0,517.791
0.055015417063088545,2.0,0.07515137898072699,0.05578492653676481,2.0,2.0,2.0,2.0,2.0,2.0,517.9
2.0,2.0,0.0916129541483176,0.06294516097536029,2.0,2.0,2.0,2.0,2.0,2.0,518.01
0.05489496405668193,2.0,0.08423914403450317,0.05327380624113376,2.0,2.0,2.0,2.0,2.0,2.0,518.106
2.0,2.0,0.07321490760759342,0.04544104085552336,2.0,2.0,2.0,2.0,2.0,0.04477417146962803,518.212
2.0,2.0,0.07008614285537917,0.06480589756156985,2.0,2.0,2.0,2.0,2.0,0.04702683233131111,518.307
2.0,2.0,0.0956387431602641,0.07234270646552476,2.0,2.0,2.0,2.0,2.0,0.04127387129116511,518.428
0.03450198959153383,2.0,0.08605022061086653,0.058650411321126805,2.0,2.0,2.0,2.0,2.0,0.034491106130121185,518.524
0.036429455049975745,2.0,0.08609365626814547,0.06337240480763806,2.0,2.0,2.0,2.0,2.0,0.034753695059964396,518.638
0.0323632422244402,2.0,0.07974643630121159,0.05793535388448767,2.0,2.0,2.0,2.0,2.0,0.03245086486370519,518.75
0.03215541511562303,2.0,0.07779908206400377,0.05703191163539578,2.0,2.0,2.0,2.0,2.0,0.03306851121020371,518.872
0.03386492258243956,2.0,0.08052938515765606,0.059414115764991116,2.0,2.0,2.0,2.0,2.0,0.034882972689444514,518.968
0.03552880969368499,2.0,0.0852695673553201,0.06320632290147621,2.0,2.0,2.0,2.0,2.0,0.037111065902443285,519.087
0.038197956094891294,2.0,0.09094658521143073,0.06794571078959577,2.0,2.0,2.0,2.0,2.0,0.03990522906348659,519.186
0.037807662093195527,2.0,0.07424995515504262,0.06687936375304993,2.0,2.0,2.0,2.0,2.0,0.038559958890799106,519.301
0.03679092568971931,2.0,0.06683451238966232,0.06399578788714355,2.0,0.036073130392888286,2.0,2.0,2.0,0.03677810350445487,519.41
0.0363793233681734,2.0,0.06801984864163879,0.05441245151405916,2.0,0.036895172095695816,2.0,2.0,2.0,0.03623498730666597,519.525
0.049025806355034174,2.0,0.08560039355869697,0.06652093591967867,2.0,2.0,2.0,2.0,2.0,0.036320767196738935,519.629
0.04246142267277209,2.0,0.08771615049977921,0.06862532171264002,2.0,2.0,2.0,2.0,2.0,0.03371886840239391,519.72
0.042336362199006494,2.0,0.0888113958508755,0.06648927419667283,2.0,2.0,2.0,2.0,2.0,0.03354895452230866,519.832
0.04248597148941702,2.0,0.0900193921988025,0.06766739909799535,2.0,2.0,2.0,2.0,2.0,0.033864424940584725,519.941
0.045917325805931775,2.0,0.09313153855270784,0.07029573959374391,2.0,2.0,2.0,2.0,2.0,0.03540813931060127,520.043
0.053782380530778995,2.0,0.07413208713955965,0.06792497238316841,2.0,2.0,2.0,2.0,2.0,0.03230781012200079,520.161
0.05853700170823806,2.0,0.06653793947766806,0.06651603537129769,2.0,2.0,2.0,2.0,2.0,0.031019289788921656,520.25
0.042332530847441596,2.0,0.06116279641092759,0.06481132611136042,0.030885039415428528,2.0,2.0,2.0,2.0,0.029296554219152227,520.35
0.04336127841627657,2.0,0.06655539102618735,0.06753896836985707,2.0,2.0,2.0,2.0,2.0,0.04861406116678724,520.463
0.0493664246606732,2.0,0.07841837842012722,0.0712779869364748,2.0,2.0,2.0,2.0,2.0,0.05405621831024521,520.557
0.05007458035638368,2.0,0.09938573491998026,0.07619655818471949,2.0,2.0,2.0,2.0,2.0,0.04203975163674034,520.679
0.043960840463761475,2.0,0.10620922451452508,0.08118424283061632,2.0,2.0,2.0,2.0,2.0,0.0454579481973062,520.789
0.04497748414590541,2.0,0.10864497807568163,0.08406392182268174,2.0,2.0,2.0,2.0,2.0,0.0467535465318053,520.887
0.045574161505360755,2.0,0.10979103132440549,0.084208959307574,2.0,2.0,2.0,2.0,2.0,0.047438409487665645,520.993
0.04653647364631053,2.0,0.11132011354401294,0.08555572263824951,2.0,2.0,2.0,2.0,2.0,0.04845100201862318,521.106
0.04657028824302789,2.0,0.11130179395178741,0.08554361852662828,2.0,2.0,2.0,2.0,2.0,0.048470798612015864,521.211
0.0470013932324449,2.0,0.11187496970003186,0.086055623186301,2.0,2.0,2.0,2.0,2.0,0.0488945698122768,521.342
0.04707928481911061,2.0,0.11242752703680714,0.08648137490073005,2.0,2.0,2.0,2.0,2.0,0.049095900649487434,521.447
0.04802381312578485,2.0,0.11380230074817932,0.08770335046166766,2.0,2.0,2.0,2.0,2.0,0.05005644434022172,521.563
0.048481631470130515,2.0,0.11451073098766651,0.08832782819988594,2.0,2.0,2.0,2.0,2.0,0.05053999741466375,521.667
0.04953627455553855,2.0,0.11693715644811487,0.09035796839912658,2.0,2.0,2.0,2.0,2.0,0.05187320912596327,521.775
0.04937469421780116,2.0,0.1169700027942363,0.09034165101618696,2.0,2.0,2.0,2.0,2.0,0.05178643318200693,521.875
0.04943453511132456,2.0,0.11669113605699444,0.09093303204075875,2.0,2.0,2.0,2.0,2.0,0.05174813022271585,521.986
0.047652802931721916,2.0,0.11407488540036859,0.08780360991241754,2.0,2.0,2.0,2.0,2.0,0.04991852949849651,522.097
0.04631266357999653,2.0,0.11185632828785319,0.08585423290867666,2.0,2.0,2.0,2.0,2.0,0.04847493693014049,522.203
0.04617235174216194,2.0,0.11155256048147799,0.08560101679051091,2.0,2.0,2.0,2.0,2.0,0.04831137214023473,522.333
0.047299077886425844,2.0,0.11348658256742195,0.08806165611897376,2.0,2.0,2.0,2.0,2.0,0.049555361246922947,522.459
0.04744062440697905,2.0,0.11381915163910494,0.0875859390858863,2.0,2.0,2.0,2.0,2.0,0.049738738542544514,522.53
0.04740323058334217,2.0,0.11389896162473578,0.08837303658080642,2.0,2.0,2.0,2.0,2.0,0.049746722988929015,522.66
0.04689471325157801,2.0,0.1128950757872883,0.08752815020401272,2.0,2.0,2.0,2.0,2.0,0.04915167471435877,522.767
0.045826237514100865,2.0,0.11124203359431484,0.08605025614791328,2.0,2.0,2.0,2.0,2.0,0.04800054553960198,522.875
0.0467189559160196,2.0,0.11313164146372756,0.08760660973064838,2.0,2.0,2.0,2.0,2.0,0.04907459961195848,522.984
0.0482752933246563,2.0,0.11508507282039071,0.08944833556294851,2.0,2.0,2.0,2.0,2.0,0.05055722895409587,523.093
0.0482915584681034,2.0,0.11503129833376224,0.08941317677896365,2.0,2.0,2.0,2.0,2.0,0.050533373628130485,523.186
0.04699034383817591,2.0,0.11312824769953889,0.08769455023930228,2.0,2.0,2.0,2.0,2.0,0.04919597333476344,523.288
0.04704285681292775,2.0,0.11235361840438762,0.08720864904587444,2.0,2.0,2.0,2.0,2.0,0.048991813246037186,523.399
0.04344902089513347,2.0,0.10588742392830097,0.08166198867302477,2.0,2.0,2.0,2.0,2.0,0.04498747366084499,523.524
0.04193261794572489,2.0,0.10166883795926229,0.0783412096655286,2.0,2.0,2.0,2.0,2.0,0.04290989423684355,523.632
0.04129156596510797,2.0,0.10019595969764483,0.07714326750179079,2.0,2.0,2.0,2.0,2.0,0.04211816514315525,523.726
0.040547759714245846,2.0,0.09778537298153045,0.0752915389294786,2.0,2.0,2.0,2.0,2.0,0.04103269822142075,523.842
0.04135326512578641,2.0,0.09882155171720286,0.07626342213201664,2.0,2.0,2.0,2.0,2.0,0.041814722141322425,523.951
0.04169797936941,2.0,0.09941028372946736,0.0756172654550018,2.0,2.0,2.0,2.0,2.0,0.04219430016408032,524.069
0.04181440015762061,2.0,0.09988905379271262,0.07599615878376975,2.0,2.0,2.0,2.0,2.0,0.0423985121430861,524.185
0.041954215501130654,2.0,0.10039943195894341,0.07640504925751268,2.0,2.0,2.0,2.0,2.0,0.04262485722372289,524.292
0.042811529069812226,2.0,0.10198937115615736,0.07777321847056329,2.0,2.0,2.0,2.0,2.0,0.043597161649276184,524.419
0.04360246583066485,2.0,0.10345854852356329,0.07903895168571351,2.0,2.0,2.0,2.0,2.0,0.04449174093187236,524.517
0.04452888493718454,2.0,0.1056802074715375,0.08089297027488007,2.0,2.0,2.0,2.0,2.0,0.045665926960850256,524.629
0.045679401744399106,2.0,0.10859828389664383,0.0833187322311294,2.0,2.0,2.0,2.0,2.0,0.04716887309695983,524.775
0.046454751945320116,2.0,0.10944606808210755,0.08413012369549322,2.0,2.0,2.0,2.0,2.0,0.04788673165888657,524.873
0.046728513255318904,2.0,0.10934299441305562,0.08412655698473259,2.0,2.0,2.0,2.0,2.0,0.048032528596106516,524.987
0.04652005506817436,2.0,0.10869897061594247,0.08360891178536656,2.0,2.0,2.0,2.0,2.0,0.047729778575828385,525.073
0.04607579104042281,2.0,0.10704642435123468,0.08229151547309921,2.0,2.0,2.0,2.0,2.0,0.04701061460445943,525.178
0.04594815210138126,2.0,0.10616458368352677,0.08161379142598335,2.0,2.0,2.0,2.0,2.0,0.0466968436107249,525.306
0.04606485043941111,2.0,0.1064061847022405,0.08181065777120666,2.0,2.0,2.0,2.0,2.0,0.04682951898999954,525.409
0.04619746591557139,2.0,0.1066294246667644,0.0820031878884212,2.0,2.0,2.0,2.0,2.0,0.046967564937146156,525.514
0.04595466877162757,2.0,0.10660647849231564,0.0819273553235208,2.0,2.0,2.0,2.0,2.0,0.04677863590668119,525.61
0.0469980974993951,2.0,0.10862581807408644,0.0836502108126248,2.0,2.0,2.0,2.0,2.0,0.0479678575261272,525.73
0.046629400657645315,2.0,0.1083058095810322,0.08332463259003764,2.0,2.0,2.0,2.0,2.0,0.047652410638219234,525.836
0.04629260413027714,2.0,0.1080795022088602,0.08307178190544129,2.0,2.0,2.0,2.0,2.0,0.0473786185670646,525.945
0.046148740286290124,2.0,0.10780731985986902,0.08283562025595759,2.0,2.0,2.0,2.0,2.0,0.047239517744861015,526.054
0.046455572085414065,2.0,0.10827037315841848,0.0832431758545259,2.0,2.0,2.0,2.0,2.0,0.04757152660972297,526.18
0.04287302159798079,2.0,0.10006918091408079,0.07637691114325795,2.0,2.0,2.0,2.0,2.0,0.04315937200185238,526.299
0.040282316070281876,2.0,0.09285412762447409,0.07049127617534579,2.0,2.0,2.0,2.0,2.0,0.039722962807189566,526.431
0.04132979278541493,2.0,0.09657194306624117,0.0734474604196389,2.0,2.0,2.0,2.0,2.0,0.04128715925510662,526.545
0.041389086031847544,2.0,0.09706764716156357,0.07382271672531315,2.0,2.0,2.0,2.0,2.0,0.04145039546971496,526.636
0.04132423337443425,2.0,0.09693934767771195,0.07370718407243293,2.0,2.0,2.0,2.0,2.0,0.04138282922994463,526.75
0.041631692983692514,2.0,0.0977916874123701,0.07439624376869558,2.0,2.0,2.0,2.0,2.0,0.041800859014190395,526.868
0.04101907292201212,2.0,0.09728549592332147,0.07387265429990031,2.0,2.0,2.0,2.0,2.0,0.041284836202016284,526.976
0.041008706583857135,2.0,0.09791532923493063,0.07432549522116838,2.0,2.0,2.0,2.0,2.0,0.041439308178150225,527.072
0.040891968838713044,2.0,0.09811817222430996,0.07444545061701391,2.0,2.0,2.0,2.0,2.0,0.04142377269245179,527.189
0.04115746880809923,2.0,0.09856443311213758,0.07483287143344386,2.0,2.0,2.0,2.0,2.0,0.04171310486761981,527.278
0.04096660418784415,2.0,0.09895855301361833,0.07507720390282835,2.0,2.0,2.0,2.0,2.0,0.04169573181942832,527.401
0.04095412176051105,2.0,0.09958314996506634,0.07553715183630749,2.0,2.0,2.0,2.0,2.0,0.04184102253423494,527.512
0.04073280152242709,2.0,0.09967339316606483,0.07555916956378106,2.0,2.0,2.0,2.0,2.0,0.04171012681839703,527.657
0.04091938714953891,2.0,0.09978543157344966,0.07568702926241422,2.0,2.0,2.0,2.0,2.0,0.04185508949575745,527.749
0.0408180683497954,2.0,0.0995308941711307,0.07547761247275886,2.0,2.0,2.0,2.0,2.0,0.041722114919167774,527.861
0.040518458162517645,2.0,0.09918270217812508,0.07515043853133974,2.0,2.0,2.0,2.0,2.0,0.041433968526158216,527.979
